ID,Title,State,State Reason,Number,Created At,Updated At,Closed At,URL,Author,Labels,Assignees,Comments,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,24,,
I_kwDOAJZX9s5XPN5n,The mandatory attribute 'height' is missing in tag 'amp-youtube'.,CLOSED,COMPLETED,15878,2022-11-24T16:52:10Z,2022-11-25T07:26:48Z,2022-11-25T07:26:35Z,https://github.com/TryGhost/Ghost/issues/15878,ribeirogab,,,KrashTime (2022-11-24T20:29:56Z): I have the same problem after the update | bumaruf (2022-11-25T04:55:20Z): I had some problems with it too :/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,
I_kwDOAJZX9s5W6h_X,Overriding sodoSearch url and styles hyperlinks lead to broken search function,CLOSED,COMPLETED,15858,2022-11-21T15:56:41Z,2022-12-10T18:50:22Z,2022-12-10T18:43:53Z,https://github.com/TryGhost/Ghost/issues/15858,pbru87,,,"pbru87 (2022-12-10T18:43:53Z): **Update:** It was caused by a ""_[CORS header 'Access-Control-Allow-Origin' missing](https://developer.mozilla.org/en-US/docs/Web/HTTP/CORS/Errors/CORSMissingAllowOrigin)_"" issue, because I tried to load the resources from another domain of mine. I solved the issue by placing the resources inside my Ghost theme and changed the ""**sodoSearch**"" part of my **config.production.json** as follows:

```
""sodoSearch"": {
  ""url"": ""/assets/vendor/tryghost/sodo-search/sodo-search.min.js"",
  ""styles"": ""/assets/vendor/tryghost/sodo-search/main.css""
}
```
Now, it works like a charm. Therefore, I close the issue.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,
I_kwDOAJZX9s5WzOXz,Two themes active when custom theme is added,CLOSED,COMPLETED,15850,2022-11-19T06:46:40Z,2022-11-20T09:36:48Z,2022-11-20T09:36:38Z,https://github.com/TryGhost/Ghost/issues/15850,RobbeVandenDaele,,,"RobbeVandenDaele (2022-11-20T09:36:28Z): Hi, after some more testing and replicating this issue locally, we found that this is not a ghost issue. Since we were running ghost in Azure Container Apps with scaling, this behaviour comes from uploading a theme in one container that is not present in another container. To make this work, we created a storage mount to an Azure File Share that was linked to path /var/lib/ghost/content/themes in the container. This is the path where custom themes are stored.

Sorry for opening this issue.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,
I_kwDOAJZX9s5WjqOf,Missing spaces in New Member Signup event on Dashboard->Member Activity,CLOSED,COMPLETED,15838,2022-11-16T19:52:58Z,2022-11-17T11:45:17Z,2022-11-17T11:45:06Z,https://github.com/TryGhost/Ghost/issues/15838,paulknulst,bug,,"paulknulst (2022-11-16T19:56:16Z): One addition the missing spaces also apply if a user clicks on a link within an article that was sent as an email newsletter.

![image](https://user-images.githubusercontent.com/5755794/202281155-510ff418-cffb-4581-a68f-4f2d33b531cf.png)

I marked both string errors.

--- | ErisDS (2022-11-17T11:45:06Z): This is fixed in main already here: https://github.com/TryGhost/Ghost/commit/42bf8471420320024b4e5dfcad2a6132b21b1019 and will go out in tomorrow's release.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,
I_kwDOAJZX9s5Wh0aW,Code Ingention does not work,CLOSED,COMPLETED,15836,2022-11-16T14:26:58Z,2022-11-16T16:03:23Z,2022-11-16T16:03:23Z,https://github.com/TryGhost/Ghost/issues/15836,thiangm,support request,,"github-actions (2022-11-16T16:03:22Z): Hey @thiangm 👋 We ask that you please do not use GitHub for help or support 😄. We use GitHub solely for bug-tracking and community-driven development.

Many questions can be answered by reviewing our [documentation](https://ghost.org/docs/). If you can't find an answer then our [forum](https://forum.ghost.org/c/help/6) is a great place to get community support, plus it helps create a central location for searching problems/solutions.

FYI: Many projects use issue templates to point you in the right direction. Reading the guidelines or issue templates before opening issues can save you and project maintainers valuable time.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,
I_kwDOAJZX9s5WY6_u,Docker examples of ghost installation is not working,CLOSED,COMPLETED,15827,2022-11-15T08:27:56Z,2022-11-15T08:37:26Z,2022-11-15T08:37:16Z,https://github.com/TryGhost/Ghost/issues/15827,suryatmodulus,,,ErisDS (2022-11-15T08:37:16Z): The Ghost Docker image is maintained by the Docker community here: https://github.com/docker-library/ghost,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,,,
I_kwDOAJZX9s5WWWh2,If it won't run on CentOS that's a BUG,CLOSED,COMPLETED,15825,2022-11-14T20:25:00Z,2022-11-15T12:52:16Z,2022-11-15T12:52:03Z,https://github.com/TryGhost/Ghost/issues/15825,ernestbuffington,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,
I_kwDOAJZX9s5WQJOS,Posts do not load in admin interface after upgrade to v5.22.10,CLOSED,COMPLETED,15815,2022-11-13T20:32:57Z,2022-11-14T17:34:41Z,2022-11-14T17:34:41Z,https://github.com/TryGhost/Ghost/issues/15815,ladvoc,self hosting,,"dmaglia (2022-11-14T17:17:15Z): I have the same issue, but showing a 404 instead of the 400 error. Updated from v5.16.0 to v5.22.6. Running `ghost doctor` results in no issues. | ErisDS (2022-11-14T17:34:24Z): Please see the docs on [troubleshooting mysql issues](https://ghost.org/docs/faq/troubleshooting-mysql-database/#error-er_bad_field_error) | github-actions (2022-11-14T17:34:40Z): Hey @ladvoc 👋

We've reviewed your bug report and believe the issue is environment specific, rather than a bug. Many questions can be answered by reviewing our [documentation](https://ghost.org/docs/). If you can't find an answer then our [forum](https://forum.ghost.org/c/help/self-hosting/18) is a great place to get community support, plus it helps create a central location for searching problems/solutions.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,
I_kwDOAJZX9s5WOVK9,No tier when importing on csv files,CLOSED,NOT_PLANNED,15814,2022-11-12T20:41:54Z,2023-03-24T23:56:57Z,2023-03-24T23:56:57Z,https://github.com/TryGhost/Ghost/issues/15814,satonotdead,"bug, stale",naz,"naz (2022-11-21T08:11:30Z): The direct tier import has been removed from the importer due to nature of CSV not mapping nicely to relational data and causing bugs.

Regarding the `complementary_plan` bug mentioned in the linked forum discussion. I've confirmed our logic does not behave consistently. The assumption used to be that `complimentary_plan` would assign a ""default tier"" that is the cheapest paid active tier. The importer does not seem to respect this logic at the moment, which is a bug that should be fixed.

Additionally, it would be best to show the name the tier that is the ""default tier"" in the Members Importer (like attempted in the https://github.com/TryGhost/Ghost/pull/15835) . | github-actions (2023-03-21T09:04:17Z): Our bot has automatically marked this issue as stale because there has not been any activity here in some time.

The issue will be closed soon if there are no further updates, however we ask that you do not post comments to keep the issue open if you are not actively working on a PR.

We keep the issue list minimal so we can keep focus on the most pressing issues. Closed issues can always be reopened if a new contributor is found. Thank you for understanding 🙂",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,
I_kwDOAJZX9s5WOAyt,Load error of posts in admin backend since version `5.21.0`,CLOSED,COMPLETED,15813,2022-11-12T16:25:05Z,2022-11-14T17:33:06Z,2022-11-14T17:32:54Z,https://github.com/TryGhost/Ghost/issues/15813,SimJoSt,,,"gllmhyt (2022-11-13T11:22:54Z): Same error with more or less the same configuration. Website is unusable after a few updates and could lead to serious downtime if we have to rollback all the way to the mentionned version | KazaiMazai (2022-11-13T15:25:17Z): Hey! 
Have a look at this issue: https://github.com/TryGhost/Ghost/issues/15806
It might be a solution for you  | ErisDS (2022-11-14T17:32:54Z): Duplicate of #15729 / #15806 - You're using an unsupported database. Ghost 5.0 only supports MySQL 8 as documented here: https://ghost.org/docs/changes/#ghost-50",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,Duplicate
I_kwDOAJZX9s5WNrqx,Why doesn't the official {{t}} tag be added?,CLOSED,COMPLETED,15811,2022-11-12T12:18:35Z,2022-11-14T17:40:18Z,2022-11-14T17:40:18Z,https://github.com/TryGhost/Ghost/issues/15811,qsthhm,feature request,,"ErisDS (2022-11-14T17:40:00Z): Please see https://forum.ghost.org/t/hacktoberfest-project-i18n-for-portal-member-emails-comments-ui-sodosearch/33062 | github-actions (2022-11-14T17:40:17Z): Hey @qsthhm 👋

Friendly reminder: we don't track feature requests on GitHub.

Please look for similar ideas to vote for on the [forum](https://forum.ghost.org/c/Ideas/l/votes) and if you can't anything similar then post your own idea.

FYI: Many projects use issue templates to point you in the right direction. Reading the guidelines or issue templates before opening issues can save you and project maintainers valuable time.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,
I_kwDOAJZX9s5WMl2J,Line breaks showing in editor but not blog post,CLOSED,COMPLETED,15810,2022-11-12T00:58:53Z,2022-11-12T05:25:21Z,2022-11-12T05:25:10Z,https://github.com/TryGhost/Ghost/issues/15810,Gabriel416,,,Gabriel416 (2022-11-12T05:25:10Z): Nevermind. Messed up wrapping the post content in wrong class,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,
I_kwDOAJZX9s5WMVZo,"Update from 5.12.0 to 5.22.10. ""Add redirects table"" migration issue.",CLOSED,COMPLETED,15808,2022-11-11T22:49:47Z,2022-11-14T17:37:25Z,2022-11-14T17:37:25Z,https://github.com/TryGhost/Ghost/issues/15808,KazaiMazai,self hosting,,"ErisDS (2022-11-14T17:37:08Z): Please see the docs on [troubleshooting mysql issues](https://ghost.org/docs/faq/troubleshooting-mysql-database/#error-er_cant_create_table-with-_foreign-key-constraint-is-incorrectly-formed_) | github-actions (2022-11-14T17:37:25Z): Hey @KazaiMazai 👋

We've reviewed your bug report and believe the issue is environment specific, rather than a bug. Many questions can be answered by reviewing our [documentation](https://ghost.org/docs/). If you can't find an answer then our [forum](https://forum.ghost.org/c/help/self-hosting/18) is a great place to get community support, plus it helps create a central location for searching problems/solutions.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,
I_kwDOAJZX9s5WLjWZ,MySQL 5.7 No longer supported -  admin post screen 404/400,CLOSED,COMPLETED,15806,2022-11-11T18:39:28Z,2022-11-14T17:27:29Z,2022-11-11T23:41:04Z,https://github.com/TryGhost/Ghost/issues/15806,sanjay,,,"KazaiMazai (2022-11-11T22:02:54Z): It looks like a database issue. You are using MySQL 5.7, but the required version is 8.
I would suggest a complete recover to a functioning snapshot of your instance.
Then updating MySQL to 8.x and only then updating the ghost. | sanjay (2022-11-11T23:29:33Z): Oh! I didn't realize that requirement was already in place post 5.20.0. My apologies for goofing on that.  I'll try the upgrade and then see if it moves up with me.  Thanks! | sanjay (2022-11-11T23:41:04Z): Boom!  That was it.  Many thanks @KazaiMazai!",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,
I_kwDOAJZX9s5WGZkN,Cannot dismiss Ghost v5 upgrade notification in Ghost v4,CLOSED,NOT_PLANNED,15802,2022-11-10T20:27:49Z,2023-05-11T13:05:36Z,2023-05-11T13:05:36Z,https://github.com/TryGhost/Ghost/issues/15802,seanhamlin,"bug, help wanted, stale",,"ErisDS (2022-11-15T15:20:32Z): Hey there, thank you so much for the detailed bug report.

That validation error does look like something that shouldn't happen! A PR to fix this issue would be very welcome 🙂

Whilst here, just want to clarify that 4.x is EOL on 31st Jan.  | neerajkrbansal1996 (2022-12-05T17:50:32Z): Hi @ErisDS ,

If no one is working on this issue, I would love to take this issue! | ErisDS (2022-12-16T22:55:00Z): @neerajkrbansal1996 PRs are always welcome - especially for issues marked with the `help wanted` label like this one. | farhan787 (2023-01-04T11:55:13Z): @ErisDS I used below resources to do my local dev setup. How do I install an older version of Ghost for my dev environment? 

1. [Install from source](https://ghost.org/docs/install/source/) - followed this primarily
2. [Contributing Docs](https://ghost.org/docs/contributing/)
3. [Contributing GitHub Guide](https://github.com/TryGhost/Ghost/blob/3d989eba2371235d41468f7699a08e46fc2b1e87/.github/CONTRIBUTING.md)

Default version is 5+ that is running on my setup. | github-actions (2023-05-04T12:05:31Z): Our bot has automatically marked this issue as stale because there has not been any activity here in some time.

The issue will be closed soon if there are no further updates, however we ask that you do not post comments to keep the issue open if you are not actively working on a PR.

We keep the issue list minimal so we can keep focus on the most pressing issues. Closed issues can always be reopened if a new contributor is found. Thank you for understanding 🙂",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,
I_kwDOAJZX9s5V6Gnt,Cookie names don't follow convention,CLOSED,COMPLETED,15787,2022-11-09T03:22:31Z,2022-11-09T22:09:40Z,2022-11-09T22:09:29Z,https://github.com/TryGhost/Ghost/issues/15787,Unreal1david,,,Unreal1david (2022-11-09T22:09:37Z): No biggie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,
I_kwDOAJZX9s5Vhw91,Migration update from 5.17.1 to 5.22.4 failed,CLOSED,COMPLETED,15766,2022-11-03T16:06:09Z,2022-11-03T16:59:52Z,2022-11-03T16:58:57Z,https://github.com/TryGhost/Ghost/issues/15766,Zagur,,,ErisDS (2022-11-03T16:58:57Z): Duplicate of https://github.com/TryGhost/Ghost/issues/15743 - you also need to upgrade mysql to v8 as Ghost v5 does not support mysql 5. ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,Duplicate
I_kwDOAJZX9s5VdEJ4,"Ghost shows unconfigured paid tier with filter=""visibility:public+type=paid""",CLOSED,NOT_PLANNED,15759,2022-11-02T19:35:47Z,2023-04-30T18:04:23Z,2023-04-30T18:04:23Z,https://github.com/TryGhost/Ghost/issues/15759,fueko,"bug, affects:api, help wanted, stale",,"ErisDS (2022-11-15T15:13:20Z): Hey @fueko, so sorry for taking such a long time to get back to you on this one!

We agree the API behaviour is a little odd in this case, but from the perspective of creating themes, the best approach is to wrap the get helper in `{{#if @site.paid_members_enabled}}{{/if}}` ([docs here](https://ghost.org/docs/themes/helpers/site/#site-feature-flags)). Using the feature flags for members you have full control over the behaviour of your themes based on the different settings. 

In that regard - if there are any more feature flags that would be useful to help make themes more robust against the ever-expanding membership & newsletter settings, let us know!

I'll leave this open, as it would still probably make sense to change the tiers API to return nothing if paid memberships are not enabled. | fueko (2022-11-16T08:37:04Z): Thanks very much for the clarifications, @ErisDS. I completely forgot about this helper, thanks! | snoseeds (2022-12-07T18:04:55Z): Hi @ErisDS, kindly assign this issue to me | snoseeds (2022-12-09T22:51:20Z): Hi @ErisDS, gentle reminder on this | ErisDS (2022-12-16T23:14:16Z): @snoseeds A PR would be very welcome. We only assign issues to regular contributors. | farhan787 (2022-12-24T16:44:07Z): @ErisDS, I've opened a PR to fix this, need first time contributor approval to run the PR workflows. | github-actions (2023-04-23T17:03:58Z): Our bot has automatically marked this issue as stale because there has not been any activity here in some time.

The issue will be closed soon if there are no further updates, however we ask that you do not post comments to keep the issue open if you are not actively working on a PR.

We keep the issue list minimal so we can keep focus on the most pressing issues. Closed issues can always be reopened if a new contributor is found. Thank you for understanding 🙂",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,
I_kwDOAJZX9s5VYqWO,"Ghost was able to start, but errored during boot with: Unable to run migrations",CLOSED,COMPLETED,15755,2022-11-02T05:36:20Z,2022-11-22T11:02:18Z,2022-11-02T11:31:54Z,https://github.com/TryGhost/Ghost/issues/15755,aaronweihe,support request,,"aaronweihe (2022-11-02T06:01:40Z): reinstalled ghost again with a different mysql db name `ghost_prod2` and restored a backup and the site is running okay. but when I try to click on Posts/Drafts/Scheduled or Published, it always give me 404. And when I try to write a new post, there's an internal server error:

```
Internal server error, cannot save post. select `posts`.*, (with `k` as (select `member_id` from `members_subscription_created_events` where posts.id = members_subscription_created_events.attribution_id union select `member_id` from `members_created_events` where posts.id = members_created_events.attribution_id) select count(*) from `k`) as `count__conversions`, `posts`.*, (select count(distinct `members_click_events`.`member_id`) from `members_click_events` inner join `redirects` on `members_click_events`.`redirect_id` = `redirects`.`id` where posts.id = redirects.post_id) as `count__clicks`, `posts`.*, (select COALESCE(ROUND(AVG(score) * 100), 0) from `members_feedback` where posts.id = members_feedback.post_id) as `count__sentiment`, `posts`.*, (select count(*) from `members_feedback` where posts.id = members_feedback.post_id AND members_feedback.score = 0) as `count__negative_feedback`, `posts`.*, (select sum(`score`) from `members_feedback` where posts.id = members_feedback.post_id) as `count__positive_feedback` from `posts` where `posts`.`id` = '6362078cfc88c120b3e8dba7' limit 1 - You have an error in your SQL syntax; check the manual that corresponds to your MySQL server version for the right syntax to use near '`k` as (select `member_id` from `members_subscription_created_events` where post' at line 1
``` | github-actions (2022-11-02T11:31:53Z): Hey @aaronweihe 👋 We ask that you please do not use GitHub for help or support 😄. We use GitHub solely for bug-tracking and community-driven development.

Many questions can be answered by reviewing our [documentation](https://ghost.org/docs/). If you can't find an answer then our [forum](https://forum.ghost.org/c/help/6) is a great place to get community support, plus it helps create a central location for searching problems/solutions.

FYI: Many projects use issue templates to point you in the right direction. Reading the guidelines or issue templates before opening issues can save you and project maintainers valuable time. | aaronweihe (2022-11-03T05:49:53Z): > Hey @aaronweihe 👋 We ask that you please do not use GitHub for help or support 😄. We use GitHub solely for bug-tracking and community-driven development.
> 
> Many questions can be answered by reviewing our [documentation](https://ghost.org/docs/). If you can't find an answer then our [forum](https://forum.ghost.org/c/help/6) is a great place to get community support, plus it helps create a central location for searching problems/solutions.
> 
> FYI: Many projects use issue templates to point you in the right direction. Reading the guidelines or issue templates before opening issues can save you and project maintainers valuable time.

I'm curious why this isn't classified as a bug? clearly something went wrong that the migration wasn't successful? | aaronweihe (2022-11-22T11:02:17Z): upgrading from mysql 5.7 to 8 solved the issue, per https://forum.ghost.org/t/ghost-migration-error-from-3-x-to-5-x/34326/4",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,
I_kwDOAJZX9s5VYmSa,Feature Post Update Bug,CLOSED,NOT_PLANNED,15754,2022-11-02T05:15:07Z,2023-03-28T10:04:31Z,2023-03-28T10:04:31Z,https://github.com/TryGhost/Ghost/issues/15754,mackenly,"bug, affects:admin, help wanted, stale",,"ErisDS (2022-11-15T15:09:15Z): Hey there, thank you so much for the detailed bug report.

That does look like something that shouldn't happen! A PR to fix this issue would be very welcome 🙂

In the meantime a workaround is that the standard keyboard shortcut for saving -  `cmd+s` or `ctrl+s` depending on your OS - will always save the post. | h2akim (2022-11-15T16:27:31Z): Hi 👋

I've checked on this bug.

The published post seems to update automatically when you change anything from the post settings. So, clicking on `Feature this post` checkbox will toggle the featured post instantly. 

The update button will only be available if you edit the title / post itself | mackenly (2022-11-15T19:14:20Z): > The published post seems to update automatically when you change anything from the post settings. So, clicking on `Feature this post` checkbox will toggle the featured post instantly.
> 
> The update button will only be available if you edit the title / post itself

So is this a feature rather than a bug? haha | nimsaraakash (2022-11-15T19:15:39Z): Hello there,

I think it's not a bug. As @h2akim said it's updating automatically.

Not only on the feature post but also when we change the Post URL, Meta title, meta description, etc. | ErisDS (2022-11-15T20:17:25Z): Hmm I'd need to check with @kevinansfield but I thought none of the changes should auto-apply on a published post 🤔  | kevinansfield (2022-11-21T09:06:17Z): @ErisDS the post settings menu has always been a bit of an odd one in that respect, changes there save instantly. From what I can remember it was mostly to do with validations, where server-side validation could trigger and put the post into an invalid state but if the post settings menu was closed when saving via the update button - as it would always have been before the recent sticky sidebar introduction - the validation message would effectively be invisible.

It's one of those things that's ""expected but a bit odd"" and has been waiting for more comprehensive design review for a long time. | github-actions (2023-03-21T10:04:30Z): Our bot has automatically marked this issue as stale because there has not been any activity here in some time.

The issue will be closed soon if there are no further updates, however we ask that you do not post comments to keep the issue open if you are not actively working on a PR.

We keep the issue list minimal so we can keep focus on the most pressing issues. Closed issues can always be reopened if a new contributor is found. Thank you for understanding 🙂",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,
I_kwDOAJZX9s5VYSoV,Nginx unable to read member-ssr cookie,CLOSED,COMPLETED,15753,2022-11-02T03:38:46Z,2022-11-02T11:32:14Z,2022-11-02T11:32:14Z,https://github.com/TryGhost/Ghost/issues/15753,Unreal1david,self hosting,,"github-actions (2022-11-02T11:32:13Z): Hey @Unreal1david 👋

We've reviewed your bug report and believe the issue is environment specific, rather than a bug. Many questions can be answered by reviewing our [documentation](https://ghost.org/docs/). If you can't find an answer then our [forum](https://forum.ghost.org/c/help/self-hosting/18) is a great place to get community support, plus it helps create a central location for searching problems/solutions.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,
